review_id,review_text,predicted_sentiment,probability_positive,probability_negative,probability_neutral,dataset,price_range,meal_type,review_stars
28715,The food was superb!,positive,0.752,0.057,0.191,Restaurant Reviews (Bakeoff),$$,Takeout,2.7
28716,The quality exceeded all expectations.,positive,0.578,0.221,0.201,Restaurant Reviews (Bakeoff),$$$,Breakfast,1.4
28717,The food was delicious!,positive,0.579,0.15,0.271,Restaurant Reviews (Bakeoff),$$$$,Brunch,1.8
28718,It's a standard restaurant overall.,neutral,0.497,0.304,0.199,Restaurant Reviews (Bakeoff),$$,Brunch,4.1
28719,Average quality at best.,neutral,0.61,0.139,0.251,Restaurant Reviews (Bakeoff),$,Lunch,2.6
28720,Can't recommend this place enough!,positive,0.68,0.173,0.148,Restaurant Reviews (Bakeoff),$$$$,Takeout,4.9
28721,Worst meal I've ever had.,negative,0.73,0.233,0.036,Restaurant Reviews (Bakeoff),$$$$,Lunch,5.0
28722,Terrible experience - extremely disappointing.,negative,0.604,0.119,0.276,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.4
28723,The food was flawless!,positive,0.557,0.326,0.116,Restaurant Reviews (Bakeoff),$$,Brunch,3.6
28724,The dessert is to die for!,positive,0.556,0.182,0.261,Restaurant Reviews (Bakeoff),$$$,Dinner,1.4
28725,Terrible experience - extremely disappointing.,negative,0.72,0.242,0.038,Restaurant Reviews (Bakeoff),$$$,Breakfast,4.4
28726,Absolutely delicious food and great service.,positive,0.585,0.28,0.135,Restaurant Reviews (Bakeoff),$$,Lunch,1.4
28727,I'm very happy with everything here.,positive,0.903,0.032,0.066,Restaurant Reviews (Bakeoff),$$$$,Takeout,3.7
28728,The dessert is to die for!,positive,0.643,0.119,0.238,Restaurant Reviews (Bakeoff),$$$,Breakfast,4.5
28729,The staff was friendly and the food was incredible.,positive,0.734,0.082,0.185,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.4
28730,Absolutely delicious food and great service.,positive,0.643,0.125,0.231,Restaurant Reviews (Bakeoff),$$,Breakfast,4.4
28731,Can't recommend this place enough!,positive,0.796,0.045,0.159,Restaurant Reviews (Bakeoff),$,Lunch,5.0
28732,The quality exceeded all expectations.,positive,0.614,0.204,0.181,Restaurant Reviews (Bakeoff),$$,Dinner,2.5
28733,I'm very happy with everything here.,positive,0.601,0.087,0.311,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.0
28734,Wonderful experience from start to finish.,positive,0.663,0.255,0.082,Restaurant Reviews (Bakeoff),$$$,Dinner,2.9
28735,The quality exceeded all expectations.,positive,0.678,0.259,0.062,Restaurant Reviews (Bakeoff),$$,Lunch,4.8
28736,Complete rip-off for the price.,negative,0.568,0.276,0.155,Restaurant Reviews (Bakeoff),$,Breakfast,2.0
28737,The food was divine!,positive,0.79,0.183,0.027,Restaurant Reviews (Bakeoff),$$$,Takeout,1.6
28738,Worst meal I've ever had.,negative,0.68,0.103,0.216,Restaurant Reviews (Bakeoff),$,Takeout,4.1
28739,I got sick after eating here.,negative,0.54,0.151,0.309,Restaurant Reviews (Bakeoff),$$,Brunch,4.5
28740,I'm very happy with everything here.,positive,0.558,0.229,0.213,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.7
28741,Wonderful experience from start to finish.,positive,0.602,0.177,0.221,Restaurant Reviews (Bakeoff),$$,Lunch,3.9
28742,"I've had better, I've had worse.",neutral,0.777,0.203,0.02,Restaurant Reviews (Bakeoff),$$$,Brunch,4.7
28743,The dessert is to die for!,positive,0.704,0.192,0.104,Restaurant Reviews (Bakeoff),$$$,Lunch,4.9
28744,I'm very happy with everything here.,positive,0.578,0.245,0.177,Restaurant Reviews (Bakeoff),$,Takeout,3.2
28745,Best meal in town!,positive,0.688,0.045,0.267,Restaurant Reviews (Bakeoff),$$$,Lunch,2.4
28746,It's a standard restaurant overall.,neutral,0.751,0.105,0.143,Restaurant Reviews (Bakeoff),$,Breakfast,1.4
28747,What a great hidden gem!,positive,0.652,0.072,0.276,Restaurant Reviews (Bakeoff),$$,Lunch,4.4
28748,Can't recommend this place enough!,positive,0.58,0.195,0.226,Restaurant Reviews (Bakeoff),$,Brunch,4.5
28749,I'm very happy with everything here.,positive,0.665,0.071,0.264,Restaurant Reviews (Bakeoff),$,Takeout,4.9
28750,Worst meal I've ever had.,negative,0.688,0.137,0.175,Restaurant Reviews (Bakeoff),$$$$,Breakfast,1.5
28751,The food was wonderful!,positive,0.583,0.232,0.185,Restaurant Reviews (Bakeoff),$$$,Takeout,4.7
28752,Best meal in town!,positive,0.978,0.011,0.011,Restaurant Reviews (Bakeoff),$$,Breakfast,2.9
28753,I'm very happy with everything here.,positive,0.725,0.101,0.174,Restaurant Reviews (Bakeoff),$,Breakfast,2.8
28754,Complete rip-off for the price.,negative,0.534,0.271,0.195,Restaurant Reviews (Bakeoff),$$$,Brunch,3.2
28755,The dessert is to die for!,positive,0.501,0.259,0.241,Restaurant Reviews (Bakeoff),$$,Brunch,2.0
28756,Worst meal I've ever had.,negative,0.482,0.235,0.283,Restaurant Reviews (Bakeoff),$,Dinner,2.6
28757,The dessert is to die for!,positive,0.582,0.165,0.253,Restaurant Reviews (Bakeoff),$$,Brunch,1.6
28758,The staff was friendly and the food was delicious.,positive,0.619,0.158,0.223,Restaurant Reviews (Bakeoff),$,Breakfast,3.2
28759,Absolutely delicious food and great service.,positive,0.492,0.267,0.242,Restaurant Reviews (Bakeoff),$$,Brunch,4.7
28760,The meal was average but nothing memorable.,neutral,0.648,0.193,0.159,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.3
28761,What a great hidden gem!,positive,0.522,0.284,0.193,Restaurant Reviews (Bakeoff),$$$,Dinner,3.3
28762,The food was flawless!,positive,0.504,0.197,0.299,Restaurant Reviews (Bakeoff),$$$,Brunch,2.0
28763,Disgusting - never coming back.,negative,0.502,0.297,0.2,Restaurant Reviews (Bakeoff),$,Dinner,3.1
28764,The food was remarkable!,positive,0.555,0.241,0.205,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.3
28765,Can't recommend this place enough!,positive,0.57,0.187,0.243,Restaurant Reviews (Bakeoff),$,Brunch,4.9
28766,It's a standard restaurant overall.,neutral,0.677,0.111,0.212,Restaurant Reviews (Bakeoff),$,Brunch,2.6
28767,What a great hidden gem!,positive,0.762,0.224,0.014,Restaurant Reviews (Bakeoff),$$,Lunch,3.9
28768,The staff was friendly and the food was mouth-watering.,positive,0.688,0.199,0.113,Restaurant Reviews (Bakeoff),$,Breakfast,4.3
28769,Best meal in town!,positive,0.633,0.181,0.186,Restaurant Reviews (Bakeoff),$$$,Brunch,4.8
28770,The food was fantastic!,positive,0.587,0.209,0.204,Restaurant Reviews (Bakeoff),$$,Brunch,2.4
28771,Can't recommend this place enough!,positive,0.585,0.231,0.184,Restaurant Reviews (Bakeoff),$,Takeout,4.3
28772,The quality exceeded all expectations.,positive,0.491,0.275,0.234,Restaurant Reviews (Bakeoff),$$,Dinner,3.9
28773,Best meal in town!,positive,0.671,0.213,0.116,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.2
28774,The quality exceeded all expectations.,positive,0.775,0.058,0.167,Restaurant Reviews (Bakeoff),$$,Lunch,3.0
28775,The dessert is to die for!,positive,0.618,0.184,0.197,Restaurant Reviews (Bakeoff),$$,Dinner,2.2
28776,The food was inedible.,negative,0.688,0.076,0.236,Restaurant Reviews (Bakeoff),$$,Lunch,1.2
28777,Absolutely delicious food and great service.,positive,0.812,0.076,0.112,Restaurant Reviews (Bakeoff),$$$,Dinner,2.4
28778,Best meal in town!,positive,0.773,0.1,0.127,Restaurant Reviews (Bakeoff),$$$,Dinner,3.1
28779,Wonderful experience from start to finish.,positive,0.652,0.32,0.028,Restaurant Reviews (Bakeoff),$$,Lunch,4.5
28780,The food tasted like garbage.,negative,0.667,0.17,0.162,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.1
28781,The portion was small and overpriced.,negative,0.708,0.12,0.171,Restaurant Reviews (Bakeoff),$$,Lunch,1.0
28782,Disgusting - never coming back.,negative,0.729,0.034,0.237,Restaurant Reviews (Bakeoff),$$$,Brunch,3.3
28783,The food was amazing!,positive,0.661,0.094,0.245,Restaurant Reviews (Bakeoff),$$$$,Breakfast,3.5
28784,Terrible experience - extremely disappointing.,negative,0.638,0.259,0.103,Restaurant Reviews (Bakeoff),$,Takeout,1.9
28785,The dessert is to die for!,positive,0.473,0.356,0.171,Restaurant Reviews (Bakeoff),$$,Takeout,2.7
28786,Complete rip-off for the price.,negative,0.723,0.086,0.191,Restaurant Reviews (Bakeoff),$$$,Brunch,4.6
28787,The quality exceeded all expectations.,positive,0.683,0.106,0.211,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.7
28788,Decent value for money.,neutral,0.955,0.021,0.024,Restaurant Reviews (Bakeoff),$$,Takeout,3.7
28789,The dessert is to die for!,positive,0.569,0.187,0.244,Restaurant Reviews (Bakeoff),$,Brunch,1.3
28790,Average quality at best.,neutral,0.837,0.048,0.115,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.4
28791,Best meal in town!,positive,0.761,0.03,0.209,Restaurant Reviews (Bakeoff),$$,Dinner,4.7
28792,Disgusting - never coming back.,negative,0.636,0.262,0.102,Restaurant Reviews (Bakeoff),$$$,Dinner,4.2
28793,I'm very happy with everything here.,positive,0.645,0.304,0.051,Restaurant Reviews (Bakeoff),$$$,Lunch,3.4
28794,It's a standard restaurant overall.,neutral,0.827,0.068,0.104,Restaurant Reviews (Bakeoff),$$,Brunch,1.2
28795,I'm very happy with everything here.,positive,0.591,0.038,0.371,Restaurant Reviews (Bakeoff),$,Lunch,4.8
28796,Worst meal I've ever had.,negative,0.703,0.234,0.063,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.1
28797,"Not impressed, not disappointed - just ordinary.",neutral,0.7,0.099,0.201,Restaurant Reviews (Bakeoff),$$$,Breakfast,4.7
28798,The dessert is to die for!,positive,0.786,0.133,0.081,Restaurant Reviews (Bakeoff),$$,Takeout,4.6
28799,"Save your money, this place is tasteless.",negative,0.657,0.153,0.189,Restaurant Reviews (Bakeoff),$$,Breakfast,1.9
28800,What a great hidden gem!,positive,0.78,0.096,0.123,Restaurant Reviews (Bakeoff),$,Dinner,4.6
28801,I'm very happy with everything here.,positive,0.55,0.152,0.298,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.5
28802,Wonderful experience from start to finish.,positive,0.486,0.34,0.174,Restaurant Reviews (Bakeoff),$$$,Brunch,2.4
28803,Absolutely delicious food and great service.,positive,0.618,0.222,0.16,Restaurant Reviews (Bakeoff),$$,Dinner,4.5
28804,I'm very happy with everything here.,positive,0.579,0.305,0.116,Restaurant Reviews (Bakeoff),$$,Lunch,3.4
28805,"Not impressed, not disappointed - just modest.",neutral,0.776,0.183,0.04,Restaurant Reviews (Bakeoff),$$$,Brunch,3.1
28806,Absolutely delicious food and great service.,positive,0.78,0.177,0.043,Restaurant Reviews (Bakeoff),$,Brunch,3.4
28807,The staff was friendly and the food was excellent.,positive,0.708,0.132,0.159,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.9
28808,Disgusting - never coming back.,negative,0.634,0.337,0.029,Restaurant Reviews (Bakeoff),$$$,Breakfast,1.1
28809,The meal was unremarkable but nothing memorable.,neutral,0.743,0.136,0.121,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.1
28810,The service was slow and the food was terrible.,negative,0.669,0.136,0.195,Restaurant Reviews (Bakeoff),$,Breakfast,4.8
28811,What a great hidden gem!,positive,0.788,0.199,0.013,Restaurant Reviews (Bakeoff),$$,Dinner,1.8
28812,Absolutely delicious food and great service.,positive,0.525,0.282,0.193,Restaurant Reviews (Bakeoff),$$$,Breakfast,3.6
28813,The dessert is to die for!,positive,0.694,0.228,0.077,Restaurant Reviews (Bakeoff),$$,Takeout,3.4
28814,What a great hidden gem!,positive,0.546,0.294,0.16,Restaurant Reviews (Bakeoff),$$,Takeout,1.5
28815,The quality exceeded all expectations.,positive,0.703,0.024,0.274,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.7
28816,Absolutely delicious food and great service.,positive,0.554,0.367,0.079,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.8
28817,The food tasted like garbage.,negative,0.887,0.069,0.043,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.7
28818,Worst meal I've ever had.,negative,0.695,0.113,0.191,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.7
28819,The quality exceeded all expectations.,positive,0.688,0.135,0.177,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.3
28820,"I've had better, I've had worse.",neutral,0.889,0.076,0.035,Restaurant Reviews (Bakeoff),$,Brunch,2.0
28821,The food was exceptional!,positive,0.772,0.094,0.133,Restaurant Reviews (Bakeoff),$$,Dinner,3.6
28822,The food was outstanding!,positive,0.599,0.286,0.115,Restaurant Reviews (Bakeoff),$,Brunch,1.5
28823,"Not impressed, not disappointed - just average.",neutral,0.596,0.167,0.237,Restaurant Reviews (Bakeoff),$,Lunch,1.6
28824,The food was unremarkable.,neutral,0.735,0.247,0.018,Restaurant Reviews (Bakeoff),$$,Takeout,1.4
28825,Worst meal I've ever had.,negative,0.527,0.237,0.235,Restaurant Reviews (Bakeoff),$,Brunch,3.7
28826,Absolutely delicious food and great service.,positive,0.856,0.039,0.106,Restaurant Reviews (Bakeoff),$$,Lunch,3.5
28827,The meal was fair but nothing memorable.,neutral,0.767,0.081,0.152,Restaurant Reviews (Bakeoff),$$,Breakfast,4.4
28828,"Not impressed, not disappointed - just typical.",neutral,0.604,0.309,0.087,Restaurant Reviews (Bakeoff),$$,Brunch,3.8
28829,Wonderful experience from start to finish.,positive,0.655,0.03,0.315,Restaurant Reviews (Bakeoff),$,Brunch,4.9
28830,Wonderful experience from start to finish.,positive,0.563,0.237,0.2,Restaurant Reviews (Bakeoff),$,Takeout,1.5
28831,The portion was small and overpriced.,negative,0.732,0.047,0.221,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.1
28832,The portion was small and overpriced.,negative,0.531,0.222,0.248,Restaurant Reviews (Bakeoff),$$,Dinner,4.9
28833,I'm very happy with everything here.,positive,0.558,0.227,0.215,Restaurant Reviews (Bakeoff),$$$,Brunch,2.2
28834,The dessert is to die for!,positive,0.545,0.234,0.221,Restaurant Reviews (Bakeoff),$,Brunch,1.1
28835,Wonderful experience from start to finish.,positive,0.544,0.226,0.23,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.9
28836,What a great hidden gem!,positive,0.528,0.243,0.23,Restaurant Reviews (Bakeoff),$,Brunch,4.7
28837,The food tasted like garbage.,negative,0.756,0.21,0.034,Restaurant Reviews (Bakeoff),$$,Dinner,2.6
28838,The food was okay and the service was fine.,neutral,0.471,0.33,0.199,Restaurant Reviews (Bakeoff),$,Brunch,4.9
28839,I got sick after eating here.,negative,0.611,0.099,0.29,Restaurant Reviews (Bakeoff),$$,Breakfast,1.4
28840,Worst meal I've ever had.,negative,0.659,0.109,0.232,Restaurant Reviews (Bakeoff),$,Lunch,1.2
28841,Best meal in town!,positive,0.592,0.211,0.197,Restaurant Reviews (Bakeoff),$$,Takeout,1.8
28842,Can't recommend this place enough!,positive,0.594,0.25,0.155,Restaurant Reviews (Bakeoff),$$$,Brunch,1.2
28843,Absolutely delicious food and great service.,positive,0.515,0.23,0.256,Restaurant Reviews (Bakeoff),$,Dinner,4.8
28844,The food was amazing!,positive,0.691,0.068,0.241,Restaurant Reviews (Bakeoff),$,Takeout,1.7
28845,The staff was friendly and the food was amazing.,positive,0.609,0.267,0.124,Restaurant Reviews (Bakeoff),$$$,Dinner,1.4
28846,The food was delicious!,positive,0.603,0.189,0.208,Restaurant Reviews (Bakeoff),$$,Lunch,2.4
28847,The food tasted like garbage.,negative,0.689,0.166,0.145,Restaurant Reviews (Bakeoff),$$,Dinner,3.3
28848,Best meal in town!,positive,0.59,0.168,0.242,Restaurant Reviews (Bakeoff),$,Dinner,2.8
28849,The food was so-so.,neutral,0.723,0.154,0.122,Restaurant Reviews (Bakeoff),$$$,Lunch,1.8
28850,"Not impressed, not disappointed - just mediocre.",neutral,0.542,0.262,0.196,Restaurant Reviews (Bakeoff),$$$,Brunch,2.4
28851,The food tasted like garbage.,negative,0.703,0.093,0.204,Restaurant Reviews (Bakeoff),$,Takeout,3.2
28852,"Save your money, this place is terrible.",negative,0.631,0.253,0.115,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.7
28853,The staff was friendly and the food was perfect.,positive,0.656,0.141,0.204,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.1
28854,What a great hidden gem!,positive,0.821,0.115,0.064,Restaurant Reviews (Bakeoff),$$$,Brunch,3.9
28855,The quality exceeded all expectations.,positive,0.677,0.056,0.267,Restaurant Reviews (Bakeoff),$$$,Breakfast,4.4
28856,The dessert is to die for!,positive,0.606,0.223,0.171,Restaurant Reviews (Bakeoff),$$,Lunch,3.2
28857,Disgusting - never coming back.,negative,0.532,0.211,0.257,Restaurant Reviews (Bakeoff),$$,Brunch,4.5
28858,It's a standard restaurant overall.,neutral,0.721,0.029,0.25,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.9
28859,Absolutely delicious food and great service.,positive,0.53,0.351,0.119,Restaurant Reviews (Bakeoff),$$$,Lunch,4.3
28860,The portion was small and overpriced.,negative,0.689,0.048,0.263,Restaurant Reviews (Bakeoff),$$$,Dinner,4.1
28861,Wonderful experience from start to finish.,positive,0.606,0.169,0.225,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.7
28862,The staff was friendly and the food was wonderful.,positive,0.654,0.09,0.256,Restaurant Reviews (Bakeoff),$$$,Brunch,2.8
28863,Best meal in town!,positive,0.534,0.25,0.215,Restaurant Reviews (Bakeoff),$,Breakfast,2.9
28864,Disgusting - never coming back.,negative,0.568,0.293,0.138,Restaurant Reviews (Bakeoff),$$$,Takeout,1.7
28865,Complete rip-off for the price.,negative,0.645,0.226,0.129,Restaurant Reviews (Bakeoff),$,Dinner,3.0
28866,Worst meal I've ever had.,negative,0.79,0.195,0.015,Restaurant Reviews (Bakeoff),$$$,Takeout,2.8
28867,The service was slow and the food was cold.,negative,0.588,0.171,0.241,Restaurant Reviews (Bakeoff),$$,Breakfast,2.3
28868,Absolutely delicious food and great service.,positive,0.475,0.291,0.234,Restaurant Reviews (Bakeoff),$$$,Dinner,4.9
28869,Can't recommend this place enough!,positive,0.638,0.257,0.105,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.3
28870,The staff was friendly and the food was incredible.,positive,0.587,0.339,0.074,Restaurant Reviews (Bakeoff),$,Brunch,2.2
28871,"Save your money, this place is greasy.",negative,0.692,0.295,0.013,Restaurant Reviews (Bakeoff),$,Brunch,3.9
28872,The quality exceeded all expectations.,positive,0.654,0.219,0.128,Restaurant Reviews (Bakeoff),$$$,Lunch,3.4
28873,Average quality at best.,neutral,0.554,0.278,0.168,Restaurant Reviews (Bakeoff),$$$,Lunch,2.6
28874,I got sick after eating here.,negative,0.561,0.145,0.294,Restaurant Reviews (Bakeoff),$$,Breakfast,4.9
28875,What a great hidden gem!,positive,0.688,0.137,0.175,Restaurant Reviews (Bakeoff),$$$,Takeout,3.9
28876,The food was mouth-watering!,positive,0.614,0.141,0.246,Restaurant Reviews (Bakeoff),$$,Breakfast,2.3
28877,The food was wonderful!,positive,0.553,0.257,0.19,Restaurant Reviews (Bakeoff),$$,Dinner,4.0
28878,Best meal in town!,positive,0.647,0.155,0.197,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.4
28879,The service was slow and the food was horrible.,negative,0.706,0.28,0.014,Restaurant Reviews (Bakeoff),$$$,Dinner,1.7
28880,Wonderful experience from start to finish.,positive,0.582,0.357,0.062,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.0
28881,The staff was friendly and the food was outstanding.,positive,0.493,0.266,0.241,Restaurant Reviews (Bakeoff),$$$$,Takeout,4.0
28882,The food was terrible.,negative,0.657,0.29,0.052,Restaurant Reviews (Bakeoff),$$$,Brunch,1.9
